review_id	sentiment	label_id	input_ids	review_body	date
7125	0	1	[0, 100, 2740, 209, 3055, 293, 11, 5, 13504, 8, 6907, 2053, 14, 24, 74, 28, 10, 11977, 16947, 576, 939, 416, 2162, 155, 9, 5, 276, 3055, 293, 94, 76, 4, 45, 98, 4, 42, 76, 18, 1732, 16, 203, 2671, 111, 818, 132, 4877, 6012, 8, 59, 132, 4877, 1181, 4, 89, 21, 190, 10, 132, 10468, 2249, 227, 5, 6907, 8, 13504, 1732, 98, 939, 33, 7, 6876, 14, 39328, 189, 10104, 566, 430, 8089, 4, 350, 1099, 13, 162, 111, 53, 939, 222, 1166, 10, 1551, 14, 802, 5, 3055, 293, 58, 357, 42, 76, 4, 939, 4443, 52, 32, 70, 430, 4, 23, 195, 108, 406, 113, 1437, 12312, 29882, 939, 1198, 7068, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I ordered these tees in the navy and pink thinking that it would be a slam dunk given i already bought 3 of the same tees last year. not so. this year's version is much bigger - almost 2 inches wider and about 2 inches longer. there was even a 2 inch difference between the pink and navy version so i have to assume that sizing may vary among different colors. too bad for me - but i did read a review that thought the tees were better this year. i guess we are all different. at 5'7""  115lbs i prefe"	2023-03-08T03:30:53Z
118	0	1	[0, 133, 299, 25, 19, 144, 9, 6256, 18, 13657, 16, 157, 1690, 17670, 4, 1468, 16, 182, 9800, 4, 114, 47, 33, 739, 11044, 24, 16, 10, 410, 26801, 3923, 4, 42, 189, 14302, 47, 7, 3568, 402, 12213, 7, 356, 6473, 8, 464, 5, 3989, 9, 5, 299, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The top as with most of ap's tops is well stitched. material is very uncomfortable. if you have large bust it is a little divulging. this may prompt you to wear something underneath to look modest and change the shape of the top!	2023-03-08T03:30:53Z
13789	-1	0	[0, 133, 10199, 16, 372, 4, 5, 1521, 16, 1531, 4, 939, 802, 5, 3588, 74, 28, 1969, 13, 173, 8, 67, 3568, 13, 10, 1531, 363, 66, 4, 5, 2564, 21, 1969, 62, 299, 53, 5, 2576, 233, 21, 7, 455, 8, 10, 319, 1181, 172, 939, 421, 4, 98, 939, 56, 7, 671, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fabric is great. the design is fun. i thought the dress would be perfect for work and also wear for a fun night out. the fit was perfect up top but the bottom part was to full and a lot longer then i expected. so i had to return it.	2023-03-08T03:30:53Z
8521	-1	0	[0, 2264, 10, 9208, 42, 3588, 16, 4, 939, 3568, 3023, 462, 8, 524, 195, 108, 176, 113, 1437, 53, 5, 3588, 11, 5, 1400, 11, 5, 1836, 3023, 29, 1640, 32376, 13278, 1415, 95, 5, 235, 1836, 4, 1423, 658, 328, 3023, 29, 21, 95, 5, 235, 1836, 4, 939, 64, 75, 4744, 1268, 54, 15033, 475, 50, 579, 2609, 42, 3588, 2564, 34203, 4, 24, 74, 356, 101, 10, 14072, 4, 24, 16, 41, 10468, 50, 80, 350, 765, 11, 5, 760, 13, 162, 1437, 98, 939, 581, 28, 3357, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"What a shame this dress is. i wear xl and am 5'2""  but the dress in the store in the size xs(!!!!!) looked just the right size. yup! xs was just the right size. i can't imagine anyone who wears m or s finding this dress fit flattering. it would look like a sack. it is an inch or two too short in the front for me  so i'll be returning it."	2023-03-08T03:30:53Z
2711	0	1	[0, 713, 16576, 16, 182, 1256, 53, 939, 206, 24, 1237, 182, 739, 4, 939, 524, 10, 1836, 204, 1437, 3023, 29, 11, 6215, 4, 127, 13977, 16, 971, 4877, 1437, 195, 108, 406, 1437, 9680, 2697, 4, 5, 16576, 16, 10238, 5, 1929, 4, 190, 114, 939, 3568, 239, 8872, 1437, 939, 40, 33, 7, 3568, 24, 62, 127, 13977, 4, 5, 33827, 1971, 16, 3953, 1437, 45, 686, 114, 24, 40, 946, 5, 16576, 4, 24, 197, 28, 15983, 19, 10, 7494, 4, 939, 202, 5940, 24, 1303, 24, 18, 98, 1256, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This skirt is very pretty but i think it runs very large. i am a size 4  xs in retailer. my waist is 28 inches  5'7  140 pounds. the skirt is touching the floor. even if i wear high heels  i will have to wear it up my waist. the elastic band is weak  not sure if it will hold the skirt. it should be ok with a belt. i still recommend it cause it's so pretty.	2023-03-08T03:30:53Z
13404	0	1	[0, 100, 2162, 209, 9304, 11, 1104, 8, 15149, 4, 51, 32, 3473, 8, 2564, 372, 4, 9178, 6294, 1437, 51, 3805, 7, 4140, 4, 939, 95, 300, 106, 8, 51, 32, 416, 1158, 7, 555, 32275, 12322, 4735, 7082, 4, 939, 202, 269, 101, 106, 53, 939, 5940, 47, 907, 10, 410, 3229, 98, 51, 555, 3473, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought these pants in white and tan. they are comfortable and fit great.however  they tend to stretch. i just got them and they are already starting to become uncomfortably loose. i still really like them but i recommend you buy a little tight so they become comfortable.	2023-03-08T03:30:53Z
5106	-1	0	[0, 100, 1835, 42, 6880, 4, 24, 21, 3793, 4, 182, 38596, 10199, 4, 1085, 780, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I returned this item. it was soft. very blah fabric. nothing special.	2023-03-08T03:30:53Z
232	1	2	[0, 100, 437, 7785, 939, 13165, 7, 5, 97, 34910, 734, 118, 2740, 10, 739, 1386, 9, 127, 4505, 4761, 4, 24, 18, 929, 219, 615, 13, 10, 23204, 12213, 4, 939, 657, 5, 21288, 328, 24, 18, 182, 3793, 8, 34, 103, 4140, 4, 127, 97, 21288, 20200, 32, 13116, 190, 71, 107, 9, 14784, 4, 939, 67, 657, 5, 20292, 21288, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm glad i listened to the other reviewers...i ordered a large instead of my usual medium. it's roomy enough for a sweater underneath. i love the denim! it's very soft and has some stretch. my other denim jackets are stiff even after years of washing. i also love the darker denim.	2023-03-08T03:30:53Z
1200	0	1	[0, 100, 21, 98, 2283, 7, 1325, 42, 299, 53, 21, 1320, 5779, 328, 24, 16, 203, 29284, 87, 24, 1302, 359, 24, 818, 2653, 101, 10, 6162, 299, 4, 24, 18, 67, 192, 12, 11672, 53, 939, 437, 45, 18523, 30, 14, 4, 24, 34, 10, 182, 2233, 219, 847, 61, 939, 101, 19, 3369, 15912, 17539, 6806, 4, 53, 1374, 1437, 939, 399, 75, 575, 13, 42, 299, 359, 421, 24, 7, 28, 55, 16697, 359, 13116, 1195, 87, 2342, 38755, 359, 7174, 4, 24, 18, 164, 124, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was so excited to receive this top but was immediately disappointed! it is much thinner than it seems & it almost feels like a cheap top. it's also see-through but i'm not bothered by that. it has a very boxy cut which i like with slimmer bottoms. but overall  i didn't care for this top & expected it to be more structured & stiff rather than flimsy & thin. it's going back...	2023-03-08T03:30:53Z
15367	-1	0	[0, 100, 794, 42, 3588, 804, 8, 269, 770, 7, 657, 24, 734, 9574, 24, 938, 75, 23, 70, 25, 421, 11, 621, 4, 1437, 25, 5, 986, 37102, 2801, 24, 16, 2778, 24, 17414, 1468, 1437, 61, 21, 416, 181, 7491, 15, 171, 9, 5, 14442, 7899, 11, 5, 1400, 4, 5, 5397, 21, 2778, 3229, 131, 10, 936, 939, 348, 393, 13590, 19, 143, 6215, 3588, 4, 31151, 24, 1302, 7, 33, 10, 449, 1097, 32750, 7524, 2034, 235, 12213, 5, 11044, 516, 1437, 61, 40951, 15432, 11, 41, 29747, 24203, 169, 4, 5, 7524, 16, 45, 23, 70, 45, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this dress online and really wanted to love it... unfortunately it wasn't at all as expected in person.  as the previous reviewer mentioned it is extremely itchy material  which was already pilling on many of the dresses displayed in the store. the neck was extremely tight; a problem i've never encountered with any retailer dress. additionally it seems to have a kangaroo pocket located right underneath the bust line  which protruded in an unflattering way. the pocket is not at all not	2023-03-08T03:30:53Z
10258	-1	0	[0, 100, 308, 103, 8309, 8, 205, 13178, 12039, 1122, 7, 42, 11, 909, 14, 939, 697, 11, 5307, 3836, 4, 939, 21, 2818, 209, 74, 28, 5, 276, 4, 939, 2740, 5, 18100, 2440, 8, 24, 16, 2198, 192, 149, 8, 10698, 3229, 11, 5, 124, 8, 7082, 11, 5, 760, 4, 939, 33, 117, 4724, 7, 33, 10, 11689, 73, 23267, 11689, 311, 549, 66, 5, 2380, 50, 149, 5, 10199, 1437, 24, 16, 24420, 219, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I own some pure and good cotton tanks similar to this in black that i live in teaching dance. i was hoping these would be the same. i ordered the pale blue and it is completely see through and fits tight in the back and loose in the front. i have no desire to have a bra/sports bra show whether out the sides or through the fabric  it is tacky!	2023-03-08T03:30:53Z
7026	1	2	[0, 16587, 42, 98, 203, 4, 24, 18, 2721, 8, 939, 120, 7741, 9, 33391, 4, 24, 18, 10, 2842, 765, 25, 10, 3588, 53, 1326, 2770, 19, 2084, 6149, 1033, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love this so much. it's beautiful and i get tons of compliments. it's a touch short as a dress but looks amazing with leggings!	2023-03-08T03:30:53Z
15112	0	1	[0, 25101, 8978, 4, 5, 3369, 2629, 11, 5, 124, 32, 2514, 87, 7092, 8, 45, 23, 5, 847, 990, 233, 9, 1268, 18, 38272, 734, 10941, 11, 760, 8, 939, 33, 10, 765, 28762, 4, 5, 10199, 16, 2579, 8, 13719, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very orange. the slits in the back are larger than pictured and not at the cutest part of anyone's anatomy... shorter in front and i have a short torso. the fabric is nice and lightweight.	2023-03-08T03:30:53Z
465	-1	0	[0, 133, 124, 9, 42, 326, 12, 8674, 1326, 11962, 53, 5, 760, 1326, 269, 7735, 4, 5, 1468, 11, 5, 124, 16, 1341, 13116, 53, 5, 10521, 1468, 16, 3793, 1437, 98, 5, 760, 12339, 443, 3587, 62, 7209, 7735, 352, 8, 546, 25169, 8, 18882, 4, 939, 5478, 34228, 37776, 5296, 53, 7, 162, 24, 1415, 101, 10, 38471, 62, 31179, 31, 5, 760, 4, 24, 10698, 1528, 7, 1836, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The back of this t-shirt looks cute but the front looks really weird. the material in the back is quite stiff but the grey material is soft  so the front gray area ends up hanging weirdly and looking uneven and messy. i appreciate asymmetrical clothing but to me it looked like a patched up rag from the front. it fits true to size.	2023-03-08T03:30:53Z
4554	-1	0	[0, 134, 1592, 114, 47, 356, 23, 5, 204, 212, 1345, 9, 5, 10521, 6399, 8, 21762, 11, 47, 64, 120, 41, 6030, 1217, 9, 5, 124, 35, 42, 6399, 16, 7391, 11, 45, 65, 1437, 53, 80, 2127, 11, 5, 124, 36, 179, 5, 2356, 9, 5, 909, 6399, 24, 1326, 101, 24, 16, 129, 7391, 1437, 50, 22, 15204, 14265, 113, 11, 65, 317, 1437, 8, 14, 16, 45, 5, 403, 322, 6770, 4, 1437, 1437, 45177, 5579, 1437, 132, 1592, 3867, 47, 236, 7, 3568, 42, 25, 41, 160, 12, 627, 12, 1193, 21337, 6399, 19, 10, 18052, 16979, 11689, 1836, 159, 4, 31929, 35, 39328, 159, 40, 555, 14652, 600, 13, 167, 19, 739, 3701, 25, 5, 18388, 2, 1, 1, 1, 1, 1]	"1.) if you look at the 4th photo of the grey shirt and zoom in you can get an accurate view of the back: this shirt is attached in not one  but two places in the back (in the photos of the black shirt it looks like it is only attached  or ""knotted"" in one place  and that is not the case). disappointing.   ----------  2.) unless you want to wear this as an off-the-shoulder shirt with a strapless bra size down. caveat: sizing down will become problematic though for those with large arms as the sle"	2023-03-08T03:30:53Z
8364	1	2	[0, 970, 2025, 75, 615, 372, 1617, 7, 6190, 42, 3588, 4, 1381, 15, 5, 909, 65, 11, 1400, 2350, 8, 1467, 1320, 939, 21, 164, 7, 2229, 4, 1437, 960, 16, 19858, 111, 45, 3229, 9215, 12213, 14, 190, 34, 5, 26123, 6788, 11610, 7, 946, 24, 11, 317, 23, 5, 10762, 1437, 45, 350, 614, 847, 1437, 2323, 235, 1065, 4117, 98, 45, 350, 765, 1437, 1109, 2408, 1437, 34203, 1437, 4753, 12846, 1437, 8, 3563, 10397, 868, 328, 64, 3588, 62, 50, 159, 4, 115, 190, 3568, 7, 173, 19, 10, 8443, 50, 1886, 118, 4, 64, 3568, 70, 2516, 111, 64, 75, 2067, 7, 1763, 33755, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	There aren't enough great words to describe this dress. tried on the black one in store yesterday and knew immediately i was going to purchase.  everything is perfection - not tight slip underneath that even has the strap snap closures to hold it in place at the shoulders  not too low cut  hits right above knee so not too short  light weight  flattering  etc!!  and machine washable! can dress up or down. could even wear to work with a jacket or cardi. can wear all seasons - can't wait to pair wi	2023-03-08T03:30:53Z
617	0	1	[0, 243, 21, 11962, 4, 939, 399, 75, 489, 24, 142, 24, 938, 75, 3793, 8, 10601, 10, 828, 430, 87, 7092, 4, 939, 802, 24, 74, 28, 21052, 1468, 4, 24, 21, 24, 17414, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	It was cute. i didn't keep it because it wasn't soft and hung a bit different than pictured. i thought it would be softer material. it was itchy	2023-03-08T03:30:53Z
3425	-1	0	[0, 100, 2740, 10, 1836, 650, 4, 939, 524, 195, 108, 406, 113, 1836, 231, 8, 5, 3588, 21, 10, 7983, 15, 162, 328, 169, 10941, 87, 15, 5, 26647, 1421, 4, 5, 9377, 8, 28097, 821, 14677, 66, 31, 127, 809, 648, 5, 13977, 21, 847, 169, 350, 239, 1437, 98, 5, 3588, 21, 258, 350, 650, 8, 350, 380, 328, 182, 8372, 2564, 4, 5, 1468, 16, 3793, 1437, 7992, 1437, 4140, 219, 8, 34, 10, 2788, 4075, 6184, 61, 939, 6640, 4, 42, 65, 16, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I ordered a size small. i am 5'7"" size 6 and the dress was a mini on me! way shorter than on the taller model. the stomach and hips gaped out from my body yet the waist was cut way too high  so the dress was both too small and too big! very odd fit. the material is soft  thick  stretchy and has a textured pattern which i liked. this one is going back."	2023-03-08T03:30:53Z
2095	1	2	[0, 713, 299, 16, 269, 2721, 4, 127, 6096, 794, 24, 15, 10, 20004, 751, 5, 10386, 929, 1437, 50, 939, 74, 45, 33, 450, 24, 4, 939, 1381, 24, 15, 1437, 8, 2638, 24, 11764, 4, 24, 473, 422, 10, 828, 380, 1437, 8, 939, 2740, 5, 1823, 650, 7, 146, 686, 61, 65, 74, 173, 4, 5, 2356, 218, 75, 109, 24, 2427, 4, 14236, 162, 9, 6215, 9, 158, 107, 536, 1437, 77, 95, 59, 960, 11, 5, 1400, 21, 3127, 2216, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is really beautiful. my girlfriend saw it on a rack outside the dressing room  or i would not have seen it. i tried it on  and loved it instantly. it does run a bit big  and i ordered the extra small to make sure which one would work. the photos don't do it justice. reminds me of retailer of 10 years ago  when just about everything in the store was truly unique.	2023-03-08T03:30:53Z
16348	1	2	[0, 25101, 4343, 19, 5, 10199, 8, 1521, 9, 42, 4, 24, 16, 7992, 1437, 53, 45, 2016, 1437, 8, 5, 847, 4518, 11, 760, 1136, 98, 14, 47, 218, 75, 269, 33, 7, 3568, 932, 12213, 36, 8585, 16, 65, 847, 66, 1256, 614, 11, 5, 1692, 14, 939, 399, 75, 3225, 3120, 1437, 53, 938, 75, 269, 10, 936, 322, 939, 437, 195, 113, 306, 73, 428, 4946, 8, 939, 2162, 5, 650, 53, 74, 33, 57, 357, 19, 10, 4761, 25, 5, 650, 24282, 2468, 149, 5, 7050, 4, 939, 1705, 75, 3568, 932, 81, 24, 396, 24, 6539, 5, 1086, 299, 62, 4, 24, 18, 67, 10, 828, 10941, 87, 939, 3553, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Very pleased with the fabric and design of this. it is thick  but not heavy  and the cutouts in front fall so that you don't really have to wear anything underneath (there is one cut out pretty low in the middle that i didn't initially notice  but wasn't really a problem). i'm 5""4/b cup and i bought the small but would have been better with a medium as the small kinda pulled through the chest. i couldn't wear anything over it without it pulling the whole top up. it's also a bit shorter than i th"	2023-03-08T03:30:53Z
15316	0	1	[0, 1121, 127, 2979, 1437, 13, 42, 1280, 9, 418, 1437, 5, 3588, 782, 7, 28, 402, 269, 430, 4, 8, 42, 65, 965, 75, 4, 24, 34, 484, 9825, 743, 8, 24, 1302, 7, 33, 10, 3462, 6718, 36, 18581, 2089, 219, 1468, 1437, 2933, 3195, 1437, 2342, 32430, 8, 1531, 734, 4297, 14860, 3354, 62, 299, 1592, 1437, 3225, 1437, 5, 299, 4745, 16, 2778, 11708, 4, 47, 214, 5305, 36, 102, 828, 43, 30, 5, 1823, 10199, 23, 5, 760, 1437, 53, 24, 202, 2551, 8372, 14, 5, 299, 965, 75, 9321, 111, 1605, 13, 10, 3588, 2425, 13, 2608, 4, 1437, 89, 18, 350, 203, 164, 15, 62, 299, 4, 3553, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	In my opinion  for this amount of money  the dress needs to be something really different. and this one isn't. it has several structural issues and it seems to have a split personality (summery material  dark color  flirty and fun...but overly conservative up top.)  initially  the top portion is extremely sheer. you're saved (a bit) by the extra fabric at the front  but it still seemed odd that the top isn't lined - particularly for a dress meant for winter.  there's too much going on up top. th	2023-03-08T03:30:53Z
525	-1	0	[0, 13721, 643, 1437, 939, 1747, 829, 127, 1836, 231, 642, 909, 9304, 71, 377, 9, 2445, 4, 1437, 13, 9770, 1437, 209, 9304, 422, 650, 1437, 98, 939, 2740, 10, 1836, 62, 53, 202, 11, 4716, 1459, 1437, 142, 939, 2329, 3995, 5, 1275, 1980, 939, 300, 42, 375, 1035, 4, 1437, 77, 5, 909, 9304, 2035, 1437, 51, 58, 10, 455, 130, 4877, 10941, 87, 5, 1275, 1980, 36, 5488, 58, 67, 231, 642, 43, 1437, 8, 5, 10199, 222, 45, 619, 4558, 593, 7, 5, 276, 1318, 4, 1437, 939, 437, 24996, 12926, 5, 1675, 5933, 1437, 53, 939, 437, 45, 686, 939, 581, 15304, 1437, 716, 15, 103, 9, 5, 97, 6173, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Like others  i finally received my size 6p black pants after months of waiting.  for starters  these pants run small  so i ordered a size up but still in petite  because i adored the red ones i got this past summer.  when the black pants arrived  they were a full three inches shorter than the red ones (which were also 6p)  and the fabric did not feel anywhere close to the same quality.  i'm debating ordering the regular length  but i'm not sure i'll bother  based on some of the other reviews.	2023-03-08T03:30:53Z
6060	0	1	[0, 100, 437, 6329, 227, 10, 204, 12, 401, 11, 6215, 14442, 4, 939, 56, 7, 213, 62, 7, 10, 1836, 158, 95, 7, 120, 5, 14893, 420, 5, 7050, 7, 593, 8, 4477, 5083, 396, 2157, 101, 939, 74, 11044, 66, 4, 2299, 45, 13, 167, 19, 143, 761, 9, 7050, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm normally between a 4-6 in retailer dresses. i had to go up to a size 10 just to get the buttons across the chest to close and lay properly without feeling like i would bust out. definitely not for those with any kind of chest.	2023-03-08T03:30:53Z
14506	-1	0	[0, 100, 56, 239, 1991, 13, 42, 299, 53, 683, 456, 24, 16, 95, 10, 380, 2233, 219, 350, 203, 1468, 299, 4, 939, 120, 5, 2496, 53, 114, 24, 3639, 158, 29882, 7, 110, 1692, 443, 63, 45, 13, 162, 4, 24, 16, 10, 7174, 1468, 98, 24, 473, 6713, 2579, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I had high hopes for this top but once again it is just a big boxy too much material top. i get the style but if it adds 10lbs to your middle area its not for me. it is a thin material so it does hang nice.	2023-03-08T03:30:53Z
15400	0	1	[0, 713, 299, 16, 15652, 11, 2496, 8, 2564, 4, 61, 16, 596, 24, 6383, 127, 1144, 14, 939, 64, 75, 5940, 24, 4, 5, 26370, 5326, 219, 4543, 8299, 98, 2773, 1437, 77, 939, 5328, 24, 1437, 939, 1249, 62, 19, 484, 6941, 11, 5, 25816, 1437, 1618, 5, 6184, 10, 828, 9, 10, 7319, 4, 24, 4543, 11290, 15, 127, 11987, 1437, 127, 1183, 8, 127, 15811, 4, 939, 1835, 24, 142, 9, 42, 4, 24, 18, 269, 350, 1099, 1437, 8, 939, 2813, 5, 1521, 58, 11118, 15, 1386, 9, 842, 11538, 1437, 1622, 142, 24, 74, 94, 10, 319, 1181, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is adorable in style and fit. which is why it breaks my heart that i can't recommend it. the embroidery snags so easily  when i wore it  i ended up with several tears in the threads  leaving the pattern a bit of a mess. it snagged on my rings  my watch and my purse. i returned it because of this. it's really too bad  and i wish the design were printed on instead of sewn  simply because it would last a lot longer.	2023-03-08T03:30:53Z
