review_id	sentiment	label_id	input_ids	review_body	date
6452	1	2	[0, 36578, 19631, 8089, 1437, 372, 10199, 1437, 2422, 3137, 24382, 8, 2778, 16106, 4, 939, 657, 1437, 657, 1437, 657, 42, 16576, 4, 1712, 939, 437, 129, 195, 108, 134, 113, 1437, 5, 1675, 132, 21, 202, 1065, 127, 4117, 98, 24, 429, 28, 10, 828, 765, 13, 269, 6764, 821, 1536, 4, 5, 13977, 9484, 16, 10, 828, 1810, 1437, 53, 19, 10, 30197, 299, 50, 13024, 10, 6148, 159, 25, 2343, 1437, 939, 303, 24, 182, 34203, 4, 657, 5, 18632, 9, 5, 10199, 8, 5, 2829, 11299, 5780, 8, 24, 630, 75, 2045, 7, 14902, 15673, 36, 10669, 562, 66, 5, 1461, 9805, 8633, 9354, 322, 24, 10728, 1411, 19, 960, 10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Fabulous colors  great fabric  super comfy and extremely versatile. i love  love  love this skirt. although i'm only 5'1""  the regular 2 was still above my knee so it might be a bit short for really tall gals. the waistband is a bit wide  but with a cropped top or tying a button down as shown  i found it very flattering. love the texture of the fabric and the slightly retro print and it doesn't seem to wrinkle (after getting out the original packaging creases). it honestly goes with everything a"	2023-03-08T03:30:53Z
2275	-1	0	[0, 133, 3588, 16, 2721, 15, 5, 1421, 4, 11, 621, 24, 18, 11708, 1437, 53, 939, 115, 33, 7911, 19, 14, 114, 5, 2564, 56, 57, 372, 4, 939, 524, 195, 108, 306, 113, 8, 5, 4716, 1459, 21, 350, 765, 8, 5, 1675, 350, 251, 4, 258, 32, 182, 2233, 219, 8, 2045, 7, 422, 380, 4, 190, 5, 1836, 650, 11, 258, 4716, 1459, 8, 1675, 58, 350, 380, 15, 162, 8, 2333, 11, 21543, 8, 7326, 1836, 650, 16, 1969, 4, 939, 269, 770, 7, 657, 42, 3588, 53, 1249, 62, 3357, 484, 10070, 11, 127, 2120, 7, 465, 5, 1969, 1836, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The dress is beautiful on the model. in person it's sheer  but i could have dealt with that if the fit had been great. i am 5'4"" and the petite was too short and the regular too long. both are very boxy and seem to run big. even the size small in both petite and regular were too big on me and usually in cloth and stone size small is perfect. i really wanted to love this dress but ended up returning several sizes in my attempt to find the perfect size."	2023-03-08T03:30:53Z
6337	0	1	[0, 19065, 546, 6399, 14, 939, 2162, 13, 127, 1141, 1437, 53, 2129, 1318, 4, 5, 2564, 16, 372, 53, 5, 14893, 5909, 489, 3064, 160, 4, 78, 86, 127, 1141, 5328, 24, 80, 14893, 95, 1064, 160, 4, 77, 79, 21, 30890, 106, 124, 15, 79, 969, 162, 8, 277, 6148, 95, 376, 160, 19, 5, 31619, 24447, 4, 63, 269, 350, 1099, 142, 24, 1326, 372, 3680, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Great looking shirt that i bought for my wife  but poor quality. the fit is great but the buttons literally keep falling off. first time my wife wore it two buttons just fell off. when she was sewing them back on she showed me and another button just came off with the slightest tug. its really too bad because it looks great otherwise.	2023-03-08T03:30:53Z
3780	1	2	[0, 100, 1415, 23, 42, 15, 5, 1368, 8395, 8, 818, 1595, 24, 62, 4, 939, 437, 98, 7785, 939, 399, 75, 142, 24, 1249, 62, 546, 98, 203, 357, 15, 4, 939, 3568, 10, 579, 50, 3023, 29, 11, 6215, 13657, 8, 439, 19, 5, 3023, 29, 4, 939, 437, 195, 108, 401, 113, 8, 24, 202, 56, 2710, 9, 929, 8, 615, 5933, 7, 1719, 127, 124, 3730, 4, 939, 2333, 20969, 12624, 7, 1275, 29, 53, 5, 1275, 11, 42, 299, 1437, 150, 1256, 1437, 56, 350, 203, 6907, 11, 24, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I looked at this on the hanger and almost passed it up. i'm so glad i didn't because it ended up looking so much better on. i wear a s or xs in retailer tops and went with the xs. i'm 5'6"" and it still had plenty of room and enough length to cover my backside. i usually gravitate to reds but the red in this top  while pretty  had too much pink in it for me."	2023-03-08T03:30:53Z
3840	0	1	[0, 100, 2740, 42, 8, 399, 75, 190, 860, 24, 15, 77, 24, 376, 4, 5, 3195, 21, 45, 25, 939, 421, 734, 405, 56, 6907, 1173, 223, 34693, 8, 24, 95, 938, 75, 99, 939, 21, 546, 13, 25, 444, 25, 3195, 4, 67, 1437, 5, 10199, 16, 182, 7174, 45, 101, 5, 97, 80, 27115, 636, 14442, 939, 33, 2740, 682, 31, 6215, 36, 90, 17591, 1113, 27115, 636, 359, 6255, 18795, 7021, 3588, 322, 24, 21, 67, 1365, 7, 192, 14, 42, 1237, 739, 4, 14223, 157, 1437, 802, 939, 429, 33, 65, 55, 2310, 1035, 27115, 636, 3588, 7, 3211, 15, 11, 10, 7462, 53, 939, 437, 1372, 19, 5, 97, 80, 36, 118, 21, 1747, 10, 2, 1, 1, 1, 1, 1, 1]	I ordered this and didn't even try it on when it came. the color was not as i expected...it had pinkish undertones and it just wasn't what i was looking for as far as color. also  the fabric is very thin not like the other two tunic dresses i have ordered recently from retailer (toscana tunic & sandscape swing dress). it was also easy to see that this runs large. oh well  thought i might have one more fresh summer tunic dress to throw on in a flash but i'm happy with the other two (i was finally a	2023-03-08T03:30:53Z
755	0	1	[0, 100, 794, 42, 16576, 804, 8, 439, 7, 5, 1400, 1320, 7, 860, 15, 4, 939, 21, 10, 828, 5779, 4, 5, 1836, 16, 326, 1872, 53, 5, 19553, 58, 39083, 906, 804, 4, 5, 1468, 16, 15983, 4, 5, 1675, 16, 251, 98, 1153, 351, 75, 356, 205, 15, 10, 10941, 621, 1437, 114, 24, 16, 202, 577, 77, 5, 425, 606, 159, 1437, 939, 429, 907, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this skirt online and went to the store immediately to try on. i was a bit disappointed. the size is tts but the prints were prettier online. the material is ok. the regular is long so probably won't look good on a shorter person  if it is still available when the price comes down  i might buy it.	2023-03-08T03:30:53Z
12235	-1	0	[0, 2847, 1437, 2740, 804, 4, 1381, 42, 15, 1437, 6578, 553, 162, 114, 939, 21, 2159, 21592, 5418, 4, 1437, 1437, 124, 24, 1411, 4, 2422, 11962, 53, 1307, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	So  ordered online. tried this on  boyfriend asked me if i was buying maternity clothes.   back it goes. super cute but huge.	2023-03-08T03:30:53Z
17702	1	2	[0, 100, 95, 1381, 42, 299, 15, 11, 3023, 29, 1675, 190, 600, 939, 3489, 3568, 3023, 4182, 594, 1459, 11, 6215, 8, 24, 2564, 372, 36, 3079, 6621, 111, 973, 111, 2631, 322, 939, 206, 24, 18, 34203, 15, 127, 5342, 1359, 809, 19, 5, 12193, 1334, 5397, 1437, 15898, 13977, 8, 3723, 2911, 783, 4, 939, 74, 4443, 24, 74, 28, 34203, 15, 171, 809, 3505, 131, 24, 5586, 10762, 16467, 4, 24, 21, 182, 543, 7, 120, 127, 471, 149, 5, 650, 1437, 45, 12, 15605, 12, 620, 39717, 219, 1273, 98, 47, 189, 236, 7, 860, 24, 15, 396, 7855, 4, 939, 6536, 160, 65, 999, 142, 5, 5397, 1971, 938, 75, 42662, 37776, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1]	I just tried this top on in xs regular even though i generally wear xspetite in retailer and it fit great (34aa - 26 - 34). i think it's flattering on my fairly straight body with the halter neck  fitted waist and peplum. i would guess it would be flattering on many body types; it highlights shoulders beautifully. it was very hard to get my head through the small  not-too-stretchy opening so you may want to try it on without makeup. i knocked off one star because the neck band wasn't symmetrical 	2023-03-08T03:30:53Z
16148	-1	0	[0, 1106, 47, 214, 5283, 1437, 24285, 4, 42, 6399, 16, 13, 47, 4, 114, 47, 348, 655, 21990, 9, 145, 41, 37863, 29, 1437, 42, 6399, 16, 67, 13, 47, 4, 939, 437, 10, 2631, 417, 1437, 6329, 10, 650, 50, 4761, 1437, 53, 747, 1836, 159, 7, 3023, 29, 11, 7021, 13657, 4, 5, 3023, 29, 16, 23857, 8693, 1827, 15, 162, 1437, 1712, 24, 10698, 149, 5, 10762, 4, 939, 64, 946, 2500, 5, 2576, 8, 4140, 127, 3701, 1359, 66, 23, 5, 2380, 1437, 24, 18, 14, 1810, 4, 206, 4731, 29629, 4, 99, 630, 75, 311, 11, 5, 3493, 16, 14, 24, 67, 34, 10, 7019, 385, 1168, 397, 24150, 1437, 61, 817, 24, 356, 1810, 23, 5, 7, 2, 1, 1, 1]	If you're pregnant  congratulations. this shirt is for you. if you've ever dreamed of being an xxs  this shirt is also for you. i'm a 34d  normally a small or medium  but often size down to xs in swing tops. the xs is ginormous on me  although it fits through the shoulders. i can hold onto the bottom and stretch my arms straight out at the sides  it's that wide. think flying squirrel. what doesn't show in the pictures is that it also has a slight dolman sleeve  which makes it look wide at the to	2023-03-08T03:30:53Z
7880	-1	0	[0, 713, 299, 16, 182, 2721, 8, 5, 3195, 16, 10, 3366, 1437, 53, 26388, 16, 24, 765, 328, 939, 437, 195, 108, 398, 113, 8, 24, 6254, 478, 5, 299, 9, 5, 13977, 9484, 15, 127, 10844, 4, 5, 10199, 16, 33442, 2016, 8, 45, 1109, 8, 935, 219, 101, 939, 421, 4, 24, 2551, 101, 41, 8372, 2031, 13, 10, 3089, 11556, 4, 1437, 1437, 1437, 1437, 142, 9, 5, 842, 9708, 8, 4366, 10199, 23, 5, 299, 9, 42, 6399, 1437, 939, 1979, 75, 5940, 42, 7, 390, 54, 32, 11044, 219, 73, 17742, 11454, 15, 299, 4, 24, 156, 127, 7050, 356, 1307, 328, 42, 23256, 189, 173, 13, 4716, 1459, 10717, 1437, 53, 6764, 359, 5350, 11454, 10717, 36798, 4, 2, 1, 1]	"This top is very beautiful and the color is a dream  but wow is it short! i'm 5'8"" and it barely hit the top of the waistband on my jeans. the fabric is oddly heavy and not light and airy like i expected. it seemed like an odd choice for a blouse.     because of the seaming and gathered fabric at the top of this shirt  i wouldn't recommend this to women who are busty/curvy on top. it made my chest look huge! this styling may work for petite ladies  but tall & curvy ladies beware."	2023-03-08T03:30:53Z
8400	1	2	[0, 100, 269, 6640, 42, 3588, 77, 939, 1381, 5, 13504, 15, 11, 5, 1400, 4, 939, 524, 195, 108, 306, 113, 1437, 9680, 19821, 4, 8, 5, 4761, 2564, 162, 269, 157, 4, 9574, 1437, 939, 524, 45, 3473, 2018, 10, 319, 9, 2985, 98, 5, 3588, 21, 95, 350, 765, 13, 162, 4, 114, 24, 56, 283, 7, 5, 13657, 9, 127, 15145, 939, 74, 33, 1613, 13, 24, 53, 24, 21, 157, 1065, 127, 15145, 4, 5, 2564, 8, 3195, 58, 372, 600, 1437, 939, 2638, 5, 5397, 1902, 8, 5, 1468, 21, 182, 3793, 8, 3473, 4, 939, 1381, 5, 739, 53, 1437, 150, 24, 21, 10, 410, 1181, 1437, 5, 2514, 1836, 156, 24, 2217, 2, 1, 1, 1, 1, 1, 1, 1]	"I really liked this dress when i tried the navy on in the store. i am 5'4""  140 lb. and the medium fit me really well. unfortunately  i am not comfortable showing a lot of leg so the dress was just too short for me. if it had come to the tops of my knees i would have gone for it but it was well above my knees. the fit and color were great though  i loved the neckline and the material was very soft and comfortable. i tried the large but  while it was a little longer  the larger size made it lose"	2023-03-08T03:30:53Z
7796	1	2	[0, 12583, 11044, 1437, 650, 1173, 13977, 734, 42, 299, 16, 98, 11962, 8, 34203, 328, 3668, 657, 24, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Big bust  smallish waist... this top is so cute and flattering! absolutely love it	2023-03-08T03:30:53Z
13801	1	2	[0, 713, 16, 5, 761, 9, 1650, 939, 236, 7, 10438, 2185, 62, 19, 10, 23889, 8, 3793, 14165, 4, 53, 939, 64, 75, 269, 3051, 198, 19, 10, 3065, 35156, 14165, 4, 42, 1886, 6703, 16, 25, 205, 25, 939, 64, 120, 4, 24, 18, 98, 3793, 1437, 3137, 24382, 8, 157, 156, 4, 25708, 144, 9, 5, 29716, 10724, 32, 156, 9, 39124, 12106, 11424, 8939, 4, 42, 65, 16, 2260, 1632, 1468, 19, 34, 10, 203, 357, 619, 87, 5, 313, 156, 761, 4, 1437, 939, 101, 141, 42, 25916, 16, 45, 350, 35156, 8, 45, 350, 3229, 4, 3279, 615, 13, 5, 24572, 53, 45, 350, 7992, 4, 657, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is the kind of weather i want to wrap myself up with a cozy and soft blanket. but i can't really walking around with a giant bulky blanket. this cardigan is as good as i can get. it's so soft  comfy and well made. nowadays most of the knitwear are made of dominantly polyester. this one is mostly natural material with has a much better feel than the man made kind.  i like how this garment is not too bulky and not too tight. warm enough for the breeze but not too thick. love it!	2023-03-08T03:30:53Z
8615	0	1	[0, 713, 299, 16, 182, 4045, 8, 1326, 9869, 15, 5, 1421, 4, 24, 21, 45, 34203, 13, 127, 2514, 11044, 1437, 19, 5, 40998, 16415, 415, 1273, 23, 127, 11044, 1902, 8, 9592, 66, 81, 127, 13977, 4, 5, 1318, 16, 2579, 1437, 5, 2564, 11, 5, 10762, 16, 41783, 4, 5, 5933, 16, 10, 828, 765, 13, 162, 1437, 53, 24, 189, 4477, 357, 15, 10, 430, 809, 1907, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is very sweet and looks lovely on the model. it was not flattering for my larger bust  with the inverted pleat opening at my bustline and spreading out over my waist. the quality is nice  the fit in the shoulders is snug. the length is a bit short for me  but it may lay better on a different body type.	2023-03-08T03:30:53Z
762	0	1	[0, 100, 303, 209, 7, 2564, 8372, 4, 939, 524, 67, 304, 7, 2498, 5, 22877, 10844, 98, 667, 10, 1810, 2985, 21, 10, 828, 7735, 6992, 4, 5, 13133, 9, 5, 12189, 8, 5, 169, 24, 478, 127, 13977, 21, 11789, 8, 45, 34203, 4, 939, 524, 2333, 10, 290, 73, 698, 8, 5, 290, 2564, 53, 95, 222, 45, 356, 205, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I found these to fit odd. i am also use to wearing the skinny jeans so trying a wide leg was a bit weird anyway. the placement of the pockets and the way it hit my waist was awkward and not flattering. i am usually a 8/10 and the 8 fit but just did not look good.	2023-03-08T03:30:53Z
6450	1	2	[0, 32054, 57, 21754, 42, 13, 10, 150, 4, 5780, 16, 2721, 11, 621, 1437, 95, 25, 7092, 4, 326, 1872, 2564, 36, 10799, 290, 1437, 195, 108, 406, 113, 1437, 3982, 10431, 1437, 30023, 14216, 322, 606, 624, 10, 891, 4877, 9, 127, 15145, 98, 251, 615, 7, 3568, 7, 173, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Had been eyeing this for a while. print is beautiful in person  just as pictured. tts fit (size 8  5'7""  150#  pear shaped). comes within a couple inches of my knees so long enough to wear to work."	2023-03-08T03:30:53Z
12655	1	2	[0, 100, 657, 5, 3195, 1437, 24, 34, 10, 24251, 7232, 30863, 4, 24, 18, 2829, 192, 12, 11672, 1437, 53, 31997, 5065, 15481, 8, 16, 182, 3793, 8, 3473, 4, 24, 5712, 251, 11, 5, 124, 8, 10698, 11875, 149, 5, 28762, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the color  it has a lavender hue. it's slightly see-through  but breathes nicely and is very soft and comfortable. it falls long in the back and fits slim through the torso.	2023-03-08T03:30:53Z
8971	-1	0	[0, 100, 802, 42, 16576, 74, 2564, 95, 81, 5, 4117, 19, 10, 2579, 3041, 219, 1119, 4, 1386, 24, 2564, 1195, 3298, 4740, 8, 21, 1181, 87, 939, 421, 4, 939, 1299, 38474, 7180, 11, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I thought this skirt would fit just over the knee with a nice flowy build. instead it fit rather baggy and was longer than i expected. i felt dowdy in it.	2023-03-08T03:30:53Z
13211	-1	0	[0, 100, 21, 269, 2283, 77, 939, 2740, 42, 3588, 13, 2750, 2568, 4105, 7196, 53, 21, 182, 5779, 77, 939, 1747, 794, 24, 11, 621, 4, 24, 9180, 162, 9, 167, 29224, 13738, 363, 571, 3355, 29, 31, 5, 1814, 29, 19, 5, 1275, 8, 1104, 910, 5865, 1634, 4, 1323, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was really excited when i ordered this dress for na upcoming beach vacation but was very disappointed when i finally saw it in person. it reminded me of those christmas nightgowns from the 90s with the red and white ruffles. pass!	2023-03-08T03:30:53Z
12487	-1	0	[0, 1779, 939, 1166, 512, 9540, 1437, 939, 1057, 10, 410, 55, 2408, 4, 24, 269, 16, 95, 10, 7174, 1437, 251, 3089, 14609, 4, 67, 1437, 5, 8089, 2082, 430, 804, 4, 939, 421, 10, 1275, 73, 3916, 3863, 19, 741, 1780, 8, 1104, 33953, 1437, 98, 2085, 939, 3834, 12, 12745, 2198, 47570, 24, 16, 888, 6219, 73, 26895, 1120, 73, 1610, 7876, 23358, 4, 45, 99, 939, 421, 1437, 98, 24, 40, 28, 10, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	When i read car coat  i expect a little more weight. it really is just a thin  long blazer. also  the colors appear different online. i expected a red/maroon with bue and white stripe  so maybe i mis-read completely...? it is actually brown/mustard/beige combo. not what i expected  so it will be a return.	2023-03-08T03:30:53Z
189	-1	0	[0, 100, 2638, 42, 3588, 31, 5, 1151, 939, 1381, 24, 15, 4, 98, 34203, 7, 127, 618, 7755, 783, 809, 396, 145, 10, 1307, 10178, 4, 3793, 10199, 1437, 8, 13, 10, 1104, 73, 41720, 29874, 3588, 1437, 45, 11708, 4, 939, 437, 29673, 4567, 142, 71, 14784, 129, 2330, 36, 28481, 196, 5, 9223, 7, 10397, 43, 15, 16634, 4943, 8, 614, 26566, 3841, 1437, 6538, 554, 8165, 6128, 1437, 258, 15, 5, 6353, 14966, 5134, 23385, 11, 5, 760, 2576, 8, 70, 420, 5, 7050, 1437, 11, 5, 1104, 233, 9, 5, 10199, 129, 36, 405, 1326, 101, 5, 909, 26224, 32, 1826, 5, 6538, 49409, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved this dress from the moment i tried it on. so flattering to my postpartum body without being a huge tent. soft fabric  and for a white/lightly striped dress  not sheer. i'm bummed because after washing only twice (followed the instructions to wash) on gentle cycle and low tumble dry  holes started appearing everywhere  both on the cream ribbed hem in the front bottom and all across the chest  in the white part of the fabric only (it looks like the black stripes are holding the holes toget	2023-03-08T03:30:53Z
7959	1	2	[0, 100, 33, 7, 8109, 1437, 1782, 209, 13657, 804, 1437, 939, 1979, 75, 492, 106, 10, 200, 18969, 1437, 53, 23, 127, 400, 1400, 51, 58, 7899, 11, 10, 12058, 1035, 219, 2734, 8, 58, 98, 1109, 8, 935, 219, 8, 3041, 219, 36, 4783, 1035, 36914, 13278, 939, 2162, 258, 5, 2440, 8, 18309, 3195, 11, 41, 3023, 462, 4, 939, 524, 10, 545, 73, 1178, 462, 73, 3367, 298, 8, 42, 16, 65, 9, 5, 367, 6148, 62, 15331, 14, 888, 2564, 328, 939, 206, 939, 429, 213, 11, 8, 1606, 10, 6788, 227, 5, 11044, 516, 6992, 187, 5, 14893, 32, 42926, 350, 31306, 1437, 53, 89, 16, 117, 6539, 4, 42, 299, 473, 422, 251, 1437, 2, 1, 1, 1, 1, 1, 1]	I have to admit  seeing these tops online  i wouldn't give them a second glance  but at my local store they were displayed in a gorgeous summery fashion and were so light and airy and flowy (my summer checklist!) i bought both the blue and rust color in an xl. i am a 16/xl/36h and this is one of the few button up shirts that actually fit! i think i might go in and add a snap between the bust line anyway since the buttons are spaced too generously  but there is no pulling. this top does run long 	2023-03-08T03:30:53Z
2777	1	2	[0, 13721, 643, 32, 584, 1437, 5, 24150, 8, 11044, 32, 878, 650, 4, 1437, 939, 303, 66, 14, 77, 939, 21, 667, 5, 2440, 3195, 65, 36, 4297, 1334, 19252, 322, 1437, 959, 1437, 137, 667, 5, 2440, 65, 1437, 939, 1381, 5, 7974, 3195, 65, 23, 127, 400, 1400, 11, 5, 276, 1836, 36, 29, 43, 1437, 24, 2564, 162, 6683, 1437, 117, 696, 19, 5, 24150, 8, 11044, 4, 1437, 939, 218, 75, 1346, 596, 51, 214, 430, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Like others are saying  the sleeve and bust are running small.  i found out that when i was trying the blue color one (butterfly).  however  before trying the blue one  i tried the neutral color one at my local store in the same size (s)  it fit me perfectly  no issue with the sleeve and bust.  i don't understand why they're different.	2023-03-08T03:30:53Z
19013	1	2	[0, 100, 794, 42, 804, 77, 24, 21, 455, 425, 8, 21, 23448, 7, 907, 24, 142, 939, 6640, 24, 1437, 53, 222, 45, 4, 77, 939, 794, 24, 15, 1392, 1437, 2299, 770, 7, 860, 24, 328, 939, 2162, 10, 739, 8, 24, 21, 350, 380, 11, 5, 28762, 443, 1437, 98, 939, 1835, 8, 300, 10, 4761, 8, 24, 2564, 357, 8, 3269, 10001, 127, 1955, 357, 4, 939, 98, 7154, 3568, 10, 4761, 11, 932, 6215, 1437, 98, 939, 74, 224, 42, 1237, 739, 4, 1437, 939, 33, 829, 231, 33391, 15, 42, 3588, 5, 78, 183, 939, 5328, 24, 328, 24, 16, 3473, 1437, 657, 5, 8089, 8, 1521, 1437, 24, 16, 1531, 4, 182, 821, 2, 1, 1, 1, 1, 1, 1, 1]	I saw this online when it was full price and was tempted to buy it because i liked it  but did not. when i saw it on sale  definitely wanted to try it! i bought a large and it was too big in the torso area  so i returned and got a medium and it fit better and flattered my figure better. i so rarely wear a medium in anything retailer  so i would say this runs large.  i have received 6 compliments on this dress the first day i wore it! it is comfortable  love the colors and design  it is fun. very g	2023-03-08T03:30:53Z
17417	0	1	[0, 100, 98, 770, 7, 657, 42, 3588, 1437, 1135, 5, 6173, 4, 77, 939, 1357, 5, 3737, 939, 1064, 11, 657, 19, 5, 10199, 4, 5, 5780, 16, 3668, 2721, 8, 5, 10199, 2653, 20755, 4, 5, 3588, 2564, 6683, 53, 89, 21, 95, 350, 203, 10199, 36, 12963, 600, 939, 3668, 2638, 5, 10199, 322, 5, 12741, 37829, 21, 95, 350, 203, 4, 939, 524, 3357, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I so wanted to love this dress  despite the reviews. when i opened the package i fell in love with the fabric. the print is absolutely beautiful and the fabric feels luxurious. the dress fit perfectly but there was just too much fabric (even though i absolutely loved the fabric). the flowing overlay was just too much. i am returning it.	2023-03-08T03:30:53Z
